"CODE_NUM,N,5,0","BARCODE,N,12,0","BARCODE2,C,1","BRAND,C,32","DESCRIP,C,69","TYPE,N,2,0","SIZE,C,18","COST,N,9,4","LAST_COST,N,9,4","NEXT_COST,C,7","COST_2,C,6","COST_3,C,1","PRICE,N,10,4","MIN_PRICE,C,5","QTY_ON_HND,C,5","WAREHOUSE1,C,2","WAREHOUSE2,C,1","QTY_ON_RSV,C,1","QTY_ON_ORD,C,5","QTY_CASE,N,3,0","DIST,C,2","DIVI,C,1","SALESMAN,C,1","LAST_ORD,C,10","LAST_RCV,C,10","COST_DATE,C,10","SALES,C,10","P,C,3","P_PRICE,C,2","REORDER,C,2","LAST_EDIT,C,10","LAST_SALE,D","FIRST,N,10,0","SECON,N,10,0","THIRD,N,1,0","FOURT,N,1,0","FIFTH,N,1,0","SIXTH,N,1,0","SEVEN,N,1,0","EIGHT,N,2,0","NINTH,N,2,0","TENTH,N,1,0","ELEVE,N,2,0","TWELV,N,2,0","PRIORY,C,4","MTD,N,2,0","YTD,C,5","TWOFER,C,2","TWOFER_AMT,C,5","TAXABLE,C,1","START_PROM,C,1","END_PROM,C,1","BIN,C,5","DEPOSIT,C,1","DEP_AMT,C,1","THRFER,C,2","THRFER_AMT,C,5","CASE_PRICE,C,7","STD_QTY,N,1,0","PRINT_BAR,C,1","TAXRATE,C,1","TAXABLE2,C,1","TAXRATE2,C,1","SCRIPT_YN,C,1","FLAT_TAX,C,1","SHELF_CAP,C,1","QTY_SHELF,C,3","INTNUM,N,14,3","CLASS,C,7","VENDNUM,N,7,0","PAR_QTY,C,3","PRICE_B,C,5","PRICE_C,C,1","PRICE_D,C,1","PRICE_E,C,1","PRICE_F,C,1","PRICE_G,C,1","PRICE_H,C,1","PRICE_I,C,1","PRICE_J,C,1","DEP_B,C,1","DEP_C,C,1","CASE_B,C,1","CASE_C,C,1","CASE_D,C,1","CASE_E,C,1","CASE_F,C,1","CASE_G,C,1","CASE_H,C,1","CASE_I,C,1","CASE_J,C,1","USER1,C,1","USER2,C,1","DISC_OK,C,1","ORDER_LOT,C,1","DEP_ORD,C,1","DEP_ORDAMT,C,1","NOTES,C,1","NOTE2,C,1","DISCPOOL,C,1","BMP,C,1","HOCODE,C,1","POINTX,C,1","ITEMNOTE,C,1","USER1NAM,C,1","USER2NAM,C,1","VENDNAM,C,30","TYPENAM,C,30","TAXABLE3,C,22","TAXRATE3,C,9"
15725,0,,SLANDER,PINO NOIR,94,.750L,35.7,35.7,,,,49.99,,,,,,,12,,,,,2023-02-08,,3,,,,2024-06-11,06/06/2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,Y,,,,N,,,,,1,N,,N,,N,,,,9277687,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,DISCONTINUED,,
15726,0,,Mercer + Prince,Blended Canadian Whisky by A$AP Rocky,16,.750L,20.9983,20.9983,,,,29.99,,2,,,,,6,,,,,2025-03-26,,92,,,,2023-07-01,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,63,0,29,,,N,,,,N,,,,,1,N,,Y,,N,,,,9656001,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WHIS-CANADIAN,,
15727,0,,YUENGLING,1/2 KEG,60,1/2 K,129,129,,,,155,,,,,,,1,,,,,2023-02-09,,1,,,,2024-04-11,02/09/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,2160,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
15728,0,,ATLAS,THE PRECIOUS ONE,60,12 OZ,8.5,8.5,,,,11.99,,,,,,,4,,,,,2023-03-02,,8,,,,2023-02-09,07/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,6684,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
15730,0,,DOG FISH HEAD,60 MIN 1/6 KEG,60,1/6 k,91,91,,,,115,,,,,,,1,,,,,2023-02-09,,1,,,,2023-02-09,02/11/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,6301,S,77,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,DM DISTRIBUTING,BEER,,
15731,0,,Dogfish Head,Variety Pack Cans,60,12 OZ,16.7,16.7,,,,20.99,,2,,,,,2,,,,,2025-07-05,,76,,,,2025-03-27,05/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,37,0,39,,,N,,,,N,,,,,1,N,,Y,,N,,,,6359,S,77,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,DM DISTRIBUTING,BEER,,
15732,0,,YAMATO,SMALL BATCH,20,.750L,55,55,,,,74.99,,,,,,,12,,,,,2023-05-25,,5,,,,2023-05-23,06/18/2023,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,67,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,INTERBALT PRODUCTS,WHIS-JAPANESE,,
15733,0,,Yamato,Cask Strength Japanese Whisky,20,.750L,95,95,,,,129.99,,2,,,,,6,,,,,2023-11-24,,8,,,,2023-11-24,12/22/2024,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,,,1,,,,N,,,,,1,N,,Y,,N,,,,0,S,67,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,INTERBALT PRODUCTS,WHIS-JAPANESE,,
15734,0,,MORALESS,SILVER,37,1 LI,8.99,8.99,,,,13.99,,,,,,,12,,,,,,,13,,,,2023-03-09,10/28/2023,0,0,0,0,0,0,0,0,0,0,0,0,13,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,68,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,STEFANO SELECTIONS,TEQUILA,,
15736,0,,CHALK HILL,CHARDONNY SONOMA,8,.750L,11.9942,11.9942,,,,15.99,,,,,,,12,,,,,2023-02-10,,12,,,,2024-08-03,11/26/2024,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,,,1,,,,N,,,,,1,N,,Y,,N,,,,560204,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,WINE-DOMESTIC,,
15737,0,,WOODBRIDGE,PEACH RASSBERRY,8,.750L,9.04,9.04,,,,12.99,,,,,,,12,,,,,2023-02-10,,3,,,,2023-02-10,07/19/2023,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,N,,,WW-5,N,,,,,1,N,,Y,,N,,,,556946,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,WINE-DOMESTIC,,
15738,1667436,,Rose's,Simple Syrup,59,12 OZ,3.4817,3.3317,,,,5.99,,6,,,,6,6,,,,2025-06-21,2025-06-23,,25,,,,2025-06-21,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,,,Y,,,,N,,,,,1,N,,N,,N,,,,9644487,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,MISC,,
15739,0,,Michelob Ultra,Unknown,60,10 oz,10.825,10.825,,,,14.99,,7,,,,,2,,,,,2025-07-05,,192,,,,2024-03-25,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,66,0,126,,,N,,,,N,,,,,1,N,,Y,,N,,,,54393,S,92,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,KATCEF BROTHERS  INC,BEER,,
15740,0,,ABITA,MARDI GRAS 6X,60,12 OZ,8.2125,8.2125,,,,11.99,,,,,,,4,,,,,2023-02-15,,4,,,,2023-02-15,02/24/2023,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,92032,S,92,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,KATCEF BROTHERS  INC,BEER,,
15741,0,,WHITE CLAW,VODKA- SLTZR CHERRY 4,94,12 OZ,6.8152,8.2,,,,10.99,,,,,,,6,,,,,2024-04-26,,29,,,,2024-04-29,03/16/2024,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,,,N,,,,N,,,,,1,N,,Y,,N,,,,96755,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,DISCONTINUED,,
15742,0,,WHITE CLAW,VDKA-SELZER PEACH 4PK,94,12 OZ,7.5,7.5,,,,10.99,,,,,,,6,,,,,2024-04-26,,24,,,,2024-04-29,03/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,,,1,,,,N,,,,,1,N,,Y,,N,,,,96754,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,DISCONTINUED,,
15744,0,,WHITE CLAW,VODKA  SELZER PINE4PK,94,12 OZ,8.2,8.2,,,,10.99,,,,,,,6,,,,,2024-04-26,,23,,,,2024-04-29,03/11/2024,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,,,1,,,,N,,,,,1,N,,Y,,N,,,,96753,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,DISCONTINUED,,
15745,0,,White Claw,Vodka Soda Variety Pack,79,12 OZ,14.0333,14.2667,,,,19.99,,4,,,,,3,,,,,2025-01-10,,83,,,,2025-01-10,01/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,54,0,29,,,1,,,,N,,,,,1,N,,Y,,N,,,,96752,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,SELTZER,,
15746,0,,Apothic,Chardonnay White Wine,61,.750L,8.6931,8.6675,,,,12.99,,10,,,,,12,,,,,2024-07-24,,25,,,,2024-08-15,05/17/2025,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,,,N,,,,N,,,,,1,N,,Y,,N,,,,9672776,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE,,
15747,0,,Tozai,Night Swim Futsu Sake,48,180ml,3.3306,3.33,,,,5.49,,77,,,,,30,,,,,2025-06-01,,280,,,,2024-08-29,07/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,77,0,203,2,,1,,,,N,,,,,1,N,,Y,,N,,,,9441843,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,SAKE,,
15748,0,,Modelo,Chelada Sandia Picante 24oz,60,24 OZ,2.5174,2.5333,,,,3.69,,1,,,,,12,,,,,2025-05-11,,83,,,,2025-05-11,07/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,34,0,49,,,N,,,,N,,,,,1,N,,Y,,N,,,,1130,S,77,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,DM DISTRIBUTING,BEER,,
15752,0,,Guinness,Zero N/A Draught,85,14.9,6.9149,6.9667,,,,9.99,,8,,,,,6,,,,,2025-07-05,,58,,,,2025-07-05,05/15/2025,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,,,1,,,,N,,,,,1,N,,Y,,N,,,,80814,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,NON ALCOHAL,,
15753,0,,Cantera Negra,Cafe Coffee Liqueur,93,.750L,20.2194,19.9967,,,,26.99,,6,,,,,6,,,,,2024-05-25,,21,,,,2025-05-27,08/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,,,1,,,,N,,,,,1,N,,Y,,N,,,,9639703,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,LIQUEUR,,
15754,0,,HEAVENS DOOR,DOUBLE BARREL WHISKY,19,.750L,42.2,42.2,,,,59.99,,,,,,,6,,,,,2023-02-18,,1,,,,2023-02-18,02/28/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,,,,N,,,,,1,N,,Y,,N,,,,9306743,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WHIS-BOURBON,,
15755,0,,BAR DOG,CABERNET SAV CA,8,.750L,7.9942,7.9942,,,,12.99,,,,,,,12,,,,,2023-02-19,,22,,,,2024-07-23,11/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,,,1,,,,N,,,,,1,N,,Y,,N,,,,420979,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
15756,0,,BAR DOG,PINOT GRIGIO CA,8,.750L,6.6642,6.6642,,,,10.99,,,,,,,12,,,,,2023-02-19,,12,,,,2023-02-19,03/24/2024,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,,,1,,,,N,,,,,1,N,,Y,,N,,,,250561,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
15757,0,,CLAY SHANNON,PINOT NOIR CA,94,.750L,11.9942,11.9942,,,,15.99,,,,,,,12,,,,,2023-02-19,,12,,,,2024-10-01,09/20/2024,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,,,N,,,,N,,,,,1,N,,Y,,N,,,,173499,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,DISCONTINUED,,
15758,0,,CLAY SHANNON,RED BLEND,8,.750L,11.9942,11.9942,,,,18.99,,,,,,,12,,,,,2023-02-19,,11,,,,2023-11-12,12/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,11,0,,,,1,,,,N,,,,,1,N,,Y,,N,,,,288829,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
15759,0,,Michael David,'Petite Petit',8,.750L,13.3542,13.3542,,,,18.99,,8,,,,,12,,,,,2025-02-21,,63,,,,2025-02-19,03/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,26,0,37,,,1,,,,N,,,,,1,N,,Y,,N,,,,199941,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
15760,0,,SUTTER HOME,RASS ICED TEA,8,.750L,4.6403,4.6942,,,,6.99,,,,,,,12,,,,,2024-06-28,,36,,,,2024-10-11,06/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,20,0,16,,,1,,,,N,,,,,1,N,,Y,,N,,,,314184,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
15761,0,,SUTTER HOME,RASS  ICED TEA,76,1.5L,7.3533,7.3533,,,,10.99,,,,,,,6,,,,,2023-02-19,,6,,,,2023-02-19,07/17/2023,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,,1,,,,N,,,,,1,N,,Y,,N,,,,306458,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE COCKTAIL,,
15762,0,,SUTTER HOME,STRAWBERRY  LEMONADE,8,.750L,4.6942,4.6942,,,,6.99,,,,,,,12,,,,,2024-11-01,,130,,,,2024-10-11,04/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,59,0,71,,,1,,,,N,,,,,1,N,,Y,,N,,,,306446,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
15763,0,,Sip Shine,Watermelon Chilla Pl,90,.750L,12.9167,12.9167,,,,12.99,,6,,,,,12,,,,,2024-06-17,,7,,,,2024-04-05,02/18/2025,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,,,1,,,,N,,,,,1,N,,Y,,N,,,,11583731,S,127,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,LIB DIB,RTD,,
15764,0,,Sip Shine,Razz Berry Shineade,90,.750L,12.9167,12.9167,,,,12.99,,1,,,,,12,,,,,2024-12-09,,11,,,,2024-04-05,05/24/2025,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,28.99,1,,,,N,,,,,1,N,,Y,,N,,,,11583724,S,127,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,LIB DIB,RTD,,
15765,0,,CROOKED CRAB  6PK CAN,FURIOS GRGE HEFWIZN 6,60,12 OZ,9.75,9.75,,,,15.99,,,,,,,4,,,,,2025-04-18,,20,,,,2023-02-19,05/17/2025,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,110,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CROOKED CRAB BREWING COMPANY,BEER,,
15767,0,,Black & Mild,Jazz Plastic Tip Singl,7,1 PT,1.3253,1.5444,,,,1.72,,32,,,,,25,,,,,2025-07-06,,9786,,,,2025-07-06,07/09/2025,0,0,0,0,0,0,0,0,0,4,0,0,3231,4,6555,,,Y,,,,N,,,,35,1,N,,N,,N,,,0,72463,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,CIGARS,
15768,0,,Buchanans,Pineapple Scotch,17,750ml,28.7922,30.7942,,,,39.99,,6,,,,,12,,,,,2024-12-21,,59,,,,2024-12-21,07/07/2025,0,0,0,0,0,0,0,0,0,0,0,1,33,0,26,,,N,,,,N,,,,,1,N,,Y,,N,,,,9694759,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WHIS-SCOTCH,,
15769,0,,DOGFISH HEAD,CITRUS SQUAL 6PK CAN,60,12 OZ,8.75,8.75,,,,12.99,,,,,,,4,,,,,2023-05-11,,12,,,,2023-02-23,01/15/2024,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,,,N,,,,N,,,,,1,N,,Y,,N,,,,6353,S,77,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,DM DISTRIBUTING,BEER,,
15770,0,,MISPILLION,HAPPY ENDING 4PK CAN,60,16 OZ,10.75,10.75,,,,15.99,,,,,,,6,,,,,2023-02-23,,7,,,,2023-04-03,07/18/2023,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,8523,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
15771,0,,Franciscan Estate,Cabernet Sauvignon Red Wine,94,.750L,10.6658,10.6658,,,,13.99,,7,,,,,12,,,,,2024-11-22,,28,,,,2024-10-02,01/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,,,1,,,,N,,,,,1,N,,Y,,N,,,,9043174,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,DISCONTINUED,,
15772,0,,FRANCISCAN,CHARDONNY,94,.750L,9.3325,9.3325,,,,12.99,,,,,,,12,,,,,2023-02-25,,12,,,,2024-10-02,04/10/2025,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,,,1,,,,N,,,,,1,N,,Y,,N,,,,9008538,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,DISCONTINUED,,
15773,835229000308,,GAME DAY,750,27,.750L,2.4942,2.4942,,,,7.99,,,,,,,12,,,,,2023-02-24,,120,,,,2023-07-14,07/18/2023,0,0,0,0,0,0,0,0,0,0,0,0,120,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,142015,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,VODKA-IMPORTED,,
15774,835229000605,,GAME DAY,1.75,27,1.75L,4.9933,4.9933,,,,11.99,,,,,,,6,,,,,2023-02-24,,48,,,,2023-07-14,06/21/2023,0,0,0,0,0,0,0,0,0,0,0,0,48,0,,,,N,,,L-4,N,,,,50,1,N,,Y,,N,,,,205616,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,VODKA-IMPORTED,,
15775,0,,CAYMAN JACK MARGARITA,ZERO SUGAR CAN,60,24 OZ,4.6564,2.41,,,,3.69,,,,,,,12,,,,,2023-12-01,,27,,,,2024-02-23,10/22/2023,0,0,0,0,0,0,0,0,0,0,0,0,27,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,96767,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,BEER,,
15776,0,,AUSTIN COCKTAILS,SPARKLING RUBYRED 4PK,90,.250L,8.66,8.66,,,,10.99,,,,,,,6,,,,,2024-04-11,,30,,,,2024-04-04,09/13/2024,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,,,1,,,,N,,,,,1,N,,Y,,N,,,,555790,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,RTD,,
15777,0,,AUSTIN COCKTAILS,SPARKLING MARGARITA 4,90,.250L,8.66,8.66,,,,12.99,,,,,,,6,,,,,2024-04-11,,54,,,,2023-12-01,04/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,42,0,12,,,1,,,,N,,,,,1,N,,Y,,N,,,,555789,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,RTD,,
15779,0,,AUSTIN COCKTAILS,SPARKLING MOJITO 4C,90,.250L,8.66,8.66,,,,10.99,,,,,,,6,,,,,2024-02-08,,46,,,,2024-06-11,05/10/2025,0,0,0,0,0,0,0,0,0,0,0,0,26,0,20,,,1,,,,N,,,,,1,N,,Y,,N,,,,555786,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,RTD,,
15780,0,,Harford Vineyard Winery,Chambourcin,8,.750L,18.49,18.49,,,,24.99,,10,,,,,12,,,,,2023-04-04,,14,,,,2024-08-03,02/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,,,1,,,,N,,,,,1,N,,Y,,N,,,,10428,S,124,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,NORTHSTAR DIST. LLC,WINE-DOMESTIC,,
15781,0,,STONE 6 PACK,ENJOY BY HAZY IPA CAN,60,12 OZ,12.1,12.1,,,,17.99,,,,,,,4,,,,,2024-09-26,,12,,,,2024-09-26,01/24/2025,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,,,N,,,,N,,,,,1,N,,Y,,N,,,,38585,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
15782,86767210067,,BAILEYS IRISH CREAM,VANILA- MINT,34,.750L,20.7942,20.7942,,,,29.99,,,,,,,12,,,,,2023-02-25,,13,,,,2023-02-25,03/08/2024,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,,,N,,,L-11,N,,,,,1,N,,Y,,N,,,,9665791,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,CREAMS,,
15783,0,,Saviah,The Jack Riesling,8,.750L,10.99,10.99,,,,14.99,,2,,,,,12,,,,,2023-11-08,,22,,,,2024-08-04,06/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,,,N,,,,N,,,,,1,N,,Y,,N,,,,784,S,103,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CRAFTS WINE AND SPIRITS,WINE-DOMESTIC,,
15784,0,,THE JACK,CABERNET SAUVIGNON,8,.750L,11.49,11.49,,,,16.99,,,,,,,12,,,,,2023-02-28,,12,,,,2023-02-28,05/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,,,N,,,,N,,,,,1,N,,Y,,N,,,,790,S,103,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CRAFTS WINE AND SPIRITS,WINE-DOMESTIC,,
15785,0,,SAMUEL GELSTON'S,TRI-DISTLED WHISKY,18,.750L,16.99,16.99,,,,19.99,,,,,,,6,,,,,2023-02-28,,11,,,,2024-01-09,02/07/2024,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,,,N,,,,N,,,,,1,N,,Y,,N,,,,781,S,103,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CRAFTS WINE AND SPIRITS,WHIS-IRISH,,
15786,0,,Casa Marrone,Pinot Grigio Italy White Wine,68,.750L,9.915,9.99,,,,12.99,,7,,,,,12,,,,,2024-12-12,,88,,,,2024-10-09,07/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,32,0,56,,,N,,,,N,,,,,1,N,,Y,,N,,,,758,S,103,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CRAFTS WINE AND SPIRITS,WINE-IMPORTED,,
15787,0,,WESTWARD,PINO NOIR CASK,18,.750L,68.69,68.69,,,,75.99,,,,,,,12,,,,,2023-03-04,,1,,,,2023-03-02,03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9604006,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WHIS-IRISH,,
15788,88940000014,,Taylor,Port Black,44,.750L,7.3325,7.3325,,,,9.99,,14,,,,,12,,,,,2025-05-16,,118,,,,2024-09-27,06/13/2025,0,0,0,0,0,0,0,0,0,0,0,0,60,0,58,,,N,,,,N,,,,,1,N,,Y,,N,,,,9678583,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,PORT-AMERICAN,,
15789,0,,Modelo,Chelada Especial 12pk,60,12oz,16.0153,16.05,,,,21.99,,7,,,,,2,,,,,2025-04-19,,32,,,,2025-04-19,06/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23,,,N,,,,N,,,,,1,N,,Y,,N,,,,1132,S,77,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,DM DISTRIBUTING,BEER,,
15791,0,,STEEL RESERVE,STRAWBERRY DAIQUIRI,60,24 OZ,1.5526,1.5458,,,,2.49,,,,,,,12,,,,,2023-09-15,,70,,,,2023-07-21,11/11/2023,0,0,0,0,0,0,0,0,0,0,0,0,70,0,,,,N,,,,N,,,,4,1,N,,Y,,N,,,,49599,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
